datum_snapshot,datum_slot,uhrzeit_slot,dauer_minuten,court,preis,status,tage_im_voraus
2026-05-29T02:55:01,2026-06-09,19:00,90,Padel 3,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:00,120,Padel 3,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:30,60,Padel 3,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:30,90,Padel 3,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:30,120,Padel 3,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,60,Padel 3,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,90,Padel 3,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,120,Padel 3,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:30,60,Padel 3,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:30,90,Padel 3,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:00,60,Padel 3,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:00,120,Padel 3,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:30,90,Padel 3,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,22:00,60,Padel 3,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:00,60,Padel 2,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:00,90,Padel 2,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:00,120,Padel 2,48.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:30,60,Padel 2,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:30,90,Padel 2,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:30,120,Padel 2,48.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:00,60,Padel 2,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:00,90,Padel 2,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:30,60,Padel 2,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:30,120,Padel 2,48.0,frei,11
2026-05-29T02:55:01,2026-06-09,10:00,90,Padel 2,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,10:30,60,Padel 2,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,14:30,60,Padel 2,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,14:30,90,Padel 2,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,14:30,120,Padel 2,56.0,frei,11
2026-05-29T02:55:01,2026-06-09,15:30,60,Padel 2,32.0,frei,11
2026-05-29T02:55:01,2026-06-09,15:30,90,Padel 2,52.0,frei,11
2026-05-29T02:55:01,2026-06-09,15:30,120,Padel 2,72.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:00,60,Padel 2,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:00,90,Padel 2,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:30,60,Padel 2,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:30,120,Padel 2,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:00,90,Padel 2,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:30,60,Padel 2,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,60,Padel 2,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,90,Padel 2,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,120,Padel 2,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:00,60,Padel 2,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:00,120,Padel 2,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:30,90,Padel 2,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,22:00,60,Padel 2,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:00,60,Padel 4,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:00,90,Padel 4,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:00,120,Padel 4,48.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:30,60,Padel 4,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:30,90,Padel 4,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,08:30,120,Padel 4,48.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:00,60,Padel 4,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:00,90,Padel 4,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:30,60,Padel 4,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,09:30,120,Padel 4,48.0,frei,11
2026-05-29T02:55:01,2026-06-09,10:00,90,Padel 4,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,10:30,60,Padel 4,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,14:30,60,Padel 4,24.0,frei,11
2026-05-29T02:55:01,2026-06-09,14:30,90,Padel 4,36.0,frei,11
2026-05-29T02:55:01,2026-06-09,14:30,120,Padel 4,56.0,frei,11
2026-05-29T02:55:01,2026-06-09,15:30,60,Padel 4,32.0,frei,11
2026-05-29T02:55:01,2026-06-09,15:30,90,Padel 4,52.0,frei,11
2026-05-29T02:55:01,2026-06-09,15:30,120,Padel 4,72.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:00,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:00,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:30,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:30,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,16:30,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:00,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:00,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:30,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:30,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,17:30,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,18:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,18:00,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,18:00,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,18:30,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,18:30,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,18:30,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:00,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:00,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:30,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:30,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,19:30,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:00,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:30,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,20:30,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:00,120,Padel 4,80.0,frei,11
2026-05-29T02:55:01,2026-06-09,21:30,90,Padel 4,60.0,frei,11
2026-05-29T02:55:01,2026-06-09,22:00,60,Padel 4,40.0,frei,11
2026-05-29T02:55:01,2026-06-10,08:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,120,Padel 1,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,90,Padel 1,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,120,Padel 1,56.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,60,Padel 1,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,90,Padel 1,44.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,120,Padel 1,64.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,60,Padel 1,32.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,90,Padel 1,52.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,120,Padel 1,72.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,90,Padel 1,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,120,Padel 1,80.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:30,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:30,90,Padel 1,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:30,120,Padel 1,80.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:00,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:00,90,Padel 1,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:00,120,Padel 1,80.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:30,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:30,90,Padel 1,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,18:00,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,18:00,120,Padel 1,80.0,frei,12
2026-05-29T02:55:01,2026-06-10,18:30,90,Padel 1,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,19:00,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,22:00,60,Padel 1,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,120,Padel 3,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,90,Padel 3,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,120,Padel 3,56.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,60,Padel 3,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,90,Padel 3,44.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,120,Padel 3,64.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,60,Padel 3,32.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,90,Padel 3,52.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,120,Padel 3,72.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,60,Padel 3,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,90,Padel 3,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:30,60,Padel 3,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:30,120,Padel 3,80.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:00,90,Padel 3,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:30,60,Padel 3,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,22:00,60,Padel 3,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:30,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,13:30,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:00,120,Padel 2,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,90,Padel 2,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,14:30,120,Padel 2,56.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,60,Padel 2,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,90,Padel 2,44.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:00,120,Padel 2,64.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,60,Padel 2,32.0,frei,12
2026-05-29T02:55:01,2026-06-10,15:30,90,Padel 2,52.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,60,Padel 2,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:00,120,Padel 2,80.0,frei,12
2026-05-29T02:55:01,2026-06-10,16:30,90,Padel 2,60.0,frei,12
2026-05-29T02:55:01,2026-06-10,17:00,60,Padel 2,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,19:00,60,Padel 2,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,22:00,60,Padel 2,40.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:00,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,08:30,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:00,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,09:30,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:00,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,10:30,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:00,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,90,Padel 4,36.0,frei,12
2026-05-29T02:55:01,2026-06-10,11:30,120,Padel 4,48.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,60,Padel 4,24.0,frei,12
2026-05-29T02:55:01,2026-06-10,12:00,90,Padel 4,36.0,frei,12
